id,name,Result
✅ ADDED in human_location table ,212677,"human_id=150960, location_id=48, relationship_type_id=2, start_date=None, end_date=None"
✅ ADDED in human_location table ,212678,"human_id=150960, location_id=3411, relationship_type_id=3, start_date=None, end_date=None"
✅ ADDED in human_location table ,212679,"human_id=150960, location_id=5883, relationship_type_id=6, start_date=None, end_date=None"
✅ ADDED in human_location table ,212680,"human_id=150960, location_id=12743, relationship_type_id=6, start_date=None, end_date=None"
✅ ADDED in human_location table ,212681,"human_id=150960, location_id=6256, relationship_type_id=6, start_date=None, end_date=None"
✅ ADDED in human_location table ,212682,"human_id=150960, location_id=5612, relationship_type_id=6, start_date=None, end_date=None"
ℹ️ no movements,150960,
✅ ADDED in human_occupation table ,58850,"human_id=150960, occupation_id=2"
✅ ADDED in human_occupation table ,58851,"human_id=150960, occupation_id=1"
✅ ADDED in human_occupation table ,58852,"human_id=150960, occupation_id=10"
✅ ADDED in human_occupation table ,58853,"human_id=150960, occupation_id=23"
✅ ADDED in human_collection table ,27692,"human_id=150960, collection_id=2, constituent_id=2061"
Q3473380,Sarah Lipska,Added successfully
Q27950844,Susan Cianciolo,Already exists
✅ ADDED in human_collection table ,27693,"human_id=48481, collection_id=2, constituent_id=2062"
✅ ADDED in humans table ,150961,"name='Philippe Venet', qid='Q105701039', description='French fashion designer (1929-2021)', img_url='', signature_url=None, birth_date=1929, death_date=2021, num_of_identifiers=11"
✅ UPDATED in humans table,150961,nationality_id=375
✅ UPDATED in humans table,150961,gender_id=1
✅ ADDED in citizenships table ,22941,"human_id=150961, state_id=1"
✅ ADDED in human_location table ,212683,"human_id=150961, location_id=5612, relationship_type_id=6, start_date=None, end_date=None"
ℹ️ no movements,150961,
✅ ADDED in human_occupation table ,58854,"human_id=150961, occupation_id=79"
✅ ADDED in human_collection table ,27694,"human_id=150961, collection_id=2, constituent_id=2063"
Q105701039,Philippe Venet,Added successfully
✅ ADDED in humans table ,150962,"name='Vera Wang', qid='Q230728', description='American fashion designer (born 1949)', img_url='https://commons.wikimedia.org/wiki/Special:FilePath/Vera%20Wang%202009%20portrait%20Tribeca.jpg', signature_url=None, birth_date=1949, death_date=None, num_of_identifiers=44"
✅ UPDATED in humans table,150962,nationality_id=378
✅ UPDATED in humans table,150962,gender_id=2
✅ ADDED in citizenships table ,22942,"human_id=150962, state_id=4"
✅ ADDED in human_location table ,212684,"human_id=150962, location_id=4749, relationship_type_id=3, start_date=None, end_date=None"
✅ ADDED in locations table ,35652,"qid='Q5073177', name='Chapin School', description='all-girls independent day school in Manhattan, New York, United States', image_url='https://commons.wikimedia.org/wiki/Special:FilePath/Chapin%20School%20100%20E%20End%20Av%20jeh.jpg', logo_url='', lat=40.773901, lon=-73.945779, inception=None, country_label='United States'"
✅ ADDED in human_location table ,212685,"human_id=150962, location_id=35652, relationship_type_id=3, start_date=None, end_date=1967"
✅ ADDED in human_location table ,212686,"human_id=150962, location_id=2837, relationship_type_id=3, start_date=None, end_date=None"
✅ ADDED in human_location table ,212687,"human_id=150962, location_id=4474, relationship_type_id=3, start_date=None, end_date=None"
✅ ADDED in human_location table ,212688,"human_id=150962, location_id=5557, relationship_type_id=6, start_date=None, end_date=None"
ℹ️ no movements,150962,
✅ ADDED in human_occupation table ,58855,"human_id=150962, occupation_id=10"
✅ ADDED in human_occupation table ,58856,"human_id=150962, occupation_id=762"
✅ ADDED in human_occupation table ,58857,"human_id=150962, occupation_id=79"
✅ ADDED in human_occupation table ,58858,"human_id=150962, occupation_id=224"
✅ ADDED in human_collection table ,27695,"human_id=150962, collection_id=2, constituent_id=2063"
Q230728,Vera Wang,Added successfully
✅ ADDED in humans table ,150963,"name='Drecoll', qid='Q66085116', description='Viennese-French fashion house', img_url='https://commons.wikimedia.org/wiki/Special:FilePath/Evening%20dress%20MET%20CI50.105.19a%20label.jpg', signature_url=None, birth_date=None, death_date=None, num_of_identifiers=3"
❌ nationality not provided.,150963,Drecoll
✅ UPDATED in humans table,150963,nationality_id=376
❌ gender not provided.,150963,Drecoll
✅ UPDATED in humans table,150963,gender_id=16
❌ Failed to fetch citizenships,150963,
✅ ADDED in human_location table ,212689,"human_id=150963, location_id=5551, relationship_type_id=6, start_date=None, end_date=None"
✅ ADDED in human_location table ,212690,"human_id=150963, location_id=5557, relationship_type_id=6, start_date=None, end_date=None"
ℹ️ no movements,150963,
ℹ️ no occupations,150963,
✅ ADDED in human_collection table ,27696,"human_id=150963, collection_id=2, constituent_id=2749"
Q66085116,House of Drécoll,Added successfully
✅ ADDED in humans table ,150964,"name='Madeleine Vionnet', qid='Q266934', description='French fashion designer (1876–1975)', img_url='https://commons.wikimedia.org/wiki/Special:FilePath/DUNAND%20Jules%20John%20-%20MADELEINE%20VIONNET.jpg', signature_url=None, birth_date=1876, death_date=1975, num_of_identifiers=54"
✅ UPDATED in humans table,150964,nationality_id=375
✅ UPDATED in humans table,150964,gender_id=2
✅ ADDED in citizenships table ,22943,"human_id=150964, state_id=1"
✅ ADDED in human_location table ,212691,"human_id=150964, location_id=48, relationship_type_id=1, start_date=None, end_date=None"
✅ ADDED in human_location table ,212692,"human_id=150964, location_id=5551, relationship_type_id=6, start_date=None, end_date=None"
✅ ADDED in human_location table ,212693,"human_id=150964, location_id=5557, relationship_type_id=6, start_date=None, end_date=None"
✅ ADDED in human_location table ,212694,"human_id=150964, location_id=5875, relationship_type_id=6, start_date=None, end_date=None"
✅ ADDED in human_location table ,212695,"human_id=150964, location_id=5612, relationship_type_id=6, start_date=None, end_date=None"
ℹ️ no movements,150964,
✅ ADDED in human_occupation table ,58859,"human_id=150964, occupation_id=224"
✅ ADDED in human_occupation table ,58860,"human_id=150964, occupation_id=79"
✅ ADDED in human_collection table ,27697,"human_id=150964, collection_id=2, constituent_id=16265"
Q266934,Madeleine Vionnet,Added successfully
Q64337351,Fortuny,Already exists
✅ UPDATED in human_collection table,1336,constituent_id=16359
Q2749082,Lord & Taylor,Already exists
✅ UPDATED in human_collection table,3550,constituent_id=16491
✅ ADDED in humans table ,150965,"name='Mariska Karasz', qid='Q6765610', description='Hungarian-American fashion designer, author, and textile artist (1898–1960)', img_url='https://commons.wikimedia.org/wiki/Special:FilePath/Mariska-Karasz-1953.jpg', signature_url=None, birth_date=1898, death_date=1960, num_of_identifiers=27"
✅ UPDATED in humans table,150965,nationality_id=378
✅ UPDATED in humans table,150965,gender_id=2
✅ ADDED in citizenships table ,22944,"human_id=150965, state_id=4"
✅ ADDED in citizenships table ,22945,"human_id=150965, state_id=51"
✅ ADDED in human_location table ,212696,"human_id=150965, location_id=5742, relationship_type_id=6, start_date=None, end_date=None"
ℹ️ no movements,150965,
✅ ADDED in human_occupation table ,58861,"human_id=150965, occupation_id=90"
✅ ADDED in human_occupation table ,58862,"human_id=150965, occupation_id=79"
✅ ADDED in human_collection table ,27698,"human_id=150965, collection_id=2, constituent_id=2084"
Q6765610,Mariska Karasz,Added successfully
✅ ADDED in humans table ,150966,"name='Vera Maxwell', qid='Q7920803', description='fashion designer (1901-1995)', img_url='', signature_url=None, birth_date=1901, death_date=1995, num_of_identifiers=15"
✅ UPDATED in humans table,150966,nationality_id=378
✅ UPDATED in humans table,150966,gender_id=2
✅ ADDED in citizenships table ,22946,"human_id=150966, state_id=4"
✅ ADDED in locations table ,35653,"qid='Q6526322', name='Leonia High School', description='high school in New Jersey, United States', image_url='https://commons.wikimedia.org/wiki/Special:FilePath/LeoniaHS.jpg', logo_url='', lat=40.8694, lon=-73.9878, inception=None, country_label='United States'"
✅ ADDED in human_location table ,212697,"human_id=150966, location_id=35653, relationship_type_id=3, start_date=None, end_date=None"
✅ ADDED in human_location table ,212698,"human_id=150966, location_id=5557, relationship_type_id=6, start_date=None, end_date=None"
ℹ️ no movements,150966,
✅ ADDED in human_occupation table ,58863,"human_id=150966, occupation_id=417"
✅ ADDED in human_occupation table ,58864,"human_id=150966, occupation_id=10"
✅ ADDED in human_occupation table ,58865,"human_id=150966, occupation_id=79"
✅ ADDED in human_collection table ,27699,"human_id=150966, collection_id=2, constituent_id=2111"
Q7920803,Vera Maxwell,Added successfully
✅ ADDED in humans table ,150967,"name='Sybil Connolly', qid='Q7659509', description='Irish fashion designer (1921–1998)', img_url='', signature_url=None, birth_date=1921, death_date=1998, num_of_identifiers=12"
✅ UPDATED in humans table,150967,nationality_id=377
✅ UPDATED in humans table,150967,gender_id=2
✅ ADDED in citizenships table ,22947,"human_id=150967, state_id=3"
✅ ADDED in citizenships table ,22948,"human_id=150967, state_id=10"
✅ ADDED in locations table ,35654,"qid='Q2659085', name='Hunt Museum', description='Irish art museum', image_url='https://commons.wikimedia.org/wiki/Special:FilePath/Hunt%20Museum.jpg', logo_url='', lat=52.6663, lon=-8.6245, inception=None, country_label='Ireland'"
✅ ADDED in human_location table ,212699,"human_id=150967, location_id=35654, relationship_type_id=6, start_date=None, end_date=None"
✅ ADDED in human_location table ,212700,"human_id=150967, location_id=5557, relationship_type_id=6, start_date=None, end_date=None"
ℹ️ no movements,150967,
✅ ADDED in human_occupation table ,58866,"human_id=150967, occupation_id=79"
✅ ADDED in human_collection table ,27700,"human_id=150967, collection_id=2, constituent_id=2110"
Q7659509,Sybil Connolly,Added successfully
✅ ADDED in humans table ,150968,"name='Robert Piguet', qid='Q118731', description='fashion designer (1898-1953)', img_url='', signature_url=None, birth_date=1898, death_date=1953, num_of_identifiers=19"
✅ UPDATED in humans table,150968,nationality_id=382
✅ UPDATED in humans table,150968,gender_id=1
✅ ADDED in citizenships table ,22949,"human_id=150968, state_id=19"
✅ ADDED in human_location table ,212701,"human_id=150968, location_id=5612, relationship_type_id=6, start_date=None, end_date=None"
ℹ️ no movements,150968,
✅ ADDED in human_occupation table ,58867,"human_id=150968, occupation_id=557"
✅ ADDED in human_occupation table ,58868,"human_id=150968, occupation_id=792"
✅ ADDED in human_collection table ,27701,"human_id=150968, collection_id=2, constituent_id=2131"
Q118731,Robert Piguet,Added successfully
Q2708181,Van Cleef & Arpels,Already exists
✅ UPDATED in human_collection table,1596,constituent_id=16260
✅ ADDED in humans table ,150969,"name='Byron Lars', qid='Q5004409', description='fashion designer', img_url='', signature_url=None, birth_date=1965, death_date=None, num_of_identifiers=5"
✅ UPDATED in humans table,150969,nationality_id=378
✅ UPDATED in humans table,150969,gender_id=1
✅ ADDED in citizenships table ,22950,"human_id=150969, state_id=4"
✅ ADDED in human_location table ,212702,"human_id=150969, location_id=4410, relationship_type_id=3, start_date=None, end_date=None"
ℹ️ no movements,150969,
✅ ADDED in human_occupation table ,58869,"human_id=150969, occupation_id=79"
✅ ADDED in human_collection table ,27702,"human_id=150969, collection_id=2, constituent_id=2220"
Q5004409,Byron Lars,Added successfully
✅ ADDED in humans table ,150970,"name='Jo Copeland', qid='Q69141065', description='American fashion designer (1899–1982)', img_url='', signature_url=None, birth_date=1899, death_date=1982, num_of_identifiers=9"
✅ UPDATED in humans table,150970,nationality_id=378
✅ UPDATED in humans table,150970,gender_id=2
✅ ADDED in citizenships table ,22951,"human_id=150970, state_id=4"
✅ ADDED in human_location table ,212703,"human_id=150970, location_id=3223, relationship_type_id=3, start_date=None, end_date=None"
✅ ADDED in human_location table ,212704,"human_id=150970, location_id=2834, relationship_type_id=3, start_date=None, end_date=None"
✅ ADDED in human_location table ,212705,"human_id=150970, location_id=5557, relationship_type_id=6, start_date=None, end_date=None"
