Result,name,Context
✅ UPDATED in military_events table,30604,"lon=2.70659722225, lat=35.86555555525"
fit_descendant_coords updated center (mean).,30604,"lon=2.70659722225, lat=35.86555555525"
✅ UPDATED in military_events table,187,"lon=7.932345622200001, lat=48.08925426679999"
fit_descendant_coords updated center (mean).,187,"lon=7.932345622200001, lat=48.08925426679999"
✅ UPDATED in military_events table,195,"lon=41.6747777776, lat=40.8680555554"
fit_descendant_coords updated center (mean).,195,"lon=41.6747777776, lat=40.8680555554"
✅ UPDATED in military_events table,438,"lon=40.732762222999995, lat=24.6133266672"
fit_descendant_coords updated center (mean).,438,"lon=40.732762222999995, lat=24.6133266672"
✅ UPDATED in military_events table,488,"lon=25.3583888892, lat=41.5557155546"
fit_descendant_coords updated center (mean).,488,"lon=25.3583888892, lat=41.5557155546"
✅ UPDATED in military_events table,528,"lon=23.0002, lat=39.20332"
fit_descendant_coords updated center (mean).,528,"lon=23.0002, lat=39.20332"
✅ UPDATED in military_events table,947,"lon=61.586941155199995, lat=36.330116044200004"
fit_descendant_coords updated center (mean).,947,"lon=61.586941155199995, lat=36.330116044200004"
✅ UPDATED in military_events table,1065,"lon=25.179466666399996, lat=49.85347222200001"
fit_descendant_coords updated center (mean).,1065,"lon=25.179466666399996, lat=49.85347222200001"
✅ UPDATED in military_events table,1154,"lon=33.045507222, lat=56.8131166666"
fit_descendant_coords updated center (mean).,1154,"lon=33.045507222, lat=56.8131166666"
✅ UPDATED in military_events table,1485,"lon=23.056436033199997, lat=38.395172570999996"
fit_descendant_coords updated center (mean).,1485,"lon=23.056436033199997, lat=38.395172570999996"
✅ UPDATED in military_events table,1553,"lon=22.9675026, lat=38.269387599999995"
fit_descendant_coords updated center (mean).,1553,"lon=22.9675026, lat=38.269387599999995"
✅ UPDATED in military_events table,1718,"lon=22.0445085022, lat=38.279401028799995"
fit_descendant_coords updated center (mean).,1718,"lon=22.0445085022, lat=38.279401028799995"
✅ UPDATED in military_events table,1790,"lon=14.8149934, lat=41.268685600000005"
fit_descendant_coords updated center (mean).,1790,"lon=14.8149934, lat=41.268685600000005"
✅ UPDATED in military_events table,1796,"lon=6.5048822911999995, lat=44.903777842"
fit_descendant_coords updated center (mean).,1796,"lon=6.5048822911999995, lat=44.903777842"
✅ UPDATED in military_events table,1965,"lon=44.0532471332, lat=33.4929022"
fit_descendant_coords updated center (mean).,1965,"lon=44.0532471332, lat=33.4929022"
✅ UPDATED in military_events table,1978,"lon=40.436940933200006, lat=37.3879826"
fit_descendant_coords updated center (mean).,1978,"lon=40.436940933200006, lat=37.3879826"
✅ UPDATED in military_events table,2069,"lon=15.156874972, lat=38.799374972"
fit_descendant_coords updated center (mean).,2069,"lon=15.156874972, lat=38.799374972"
✅ UPDATED in military_events table,2223,"lon=5.0273200000000005, lat=48.5582266666"
fit_descendant_coords updated center (mean).,2223,"lon=5.0273200000000005, lat=48.5582266666"
✅ UPDATED in military_events table,2413,"lon=41.1235134, lat=30.1942778"
fit_descendant_coords updated center (mean).,2413,"lon=41.1235134, lat=30.1942778"
✅ UPDATED in military_events table,2688,"lon=6.644474577599999, lat=37.9830528442"
fit_descendant_coords updated center (mean).,2688,"lon=6.644474577599999, lat=37.9830528442"
✅ UPDATED in military_events table,3010,"lon=-4.494194555199999, lat=40.2741438888"
fit_descendant_coords updated center (mean).,3010,"lon=-4.494194555199999, lat=40.2741438888"
✅ UPDATED in military_events table,3043,"lon=-0.5899166667, lat=49.650499999800005"
fit_descendant_coords updated center (mean).,3043,"lon=-0.5899166667, lat=49.650499999800005"
✅ UPDATED in military_events table,3242,"lon=116.192666, lat=33.73049999999999"
fit_descendant_coords updated center (mean).,3242,"lon=116.192666, lat=33.73049999999999"
✅ UPDATED in military_events table,3392,"lon=28.210297599799997, lat=38.8805974664"
fit_descendant_coords updated center (mean).,3392,"lon=28.210297599799997, lat=38.8805974664"
✅ UPDATED in military_events table,3453,"lon=48.400000000800006, lat=35.264944443400005"
fit_descendant_coords updated center (mean).,3453,"lon=48.400000000800006, lat=35.264944443400005"
✅ UPDATED in military_events table,3511,"lon=100.16008875, lat=15.1093975"
fit_descendant_coords updated center (mean).,3511,"lon=100.16008875, lat=15.1093975"
✅ UPDATED in military_events table,3549,"lon=11.2090915998, lat=45.2792962886"
fit_descendant_coords updated center (mean).,3549,"lon=11.2090915998, lat=45.2792962886"
✅ UPDATED in military_events table,3707,"lon=26.735671855, lat=40.7600731868"
fit_descendant_coords updated center (mean).,3707,"lon=26.735671855, lat=40.7600731868"
✅ UPDATED in military_events table,3724,"lon=105.61359999999999, lat=11.742977778"
fit_descendant_coords updated center (mean).,3724,"lon=105.61359999999999, lat=11.742977778"
✅ UPDATED in military_events table,3794,"lon=136.31031944400002, lat=34.89754166625"
fit_descendant_coords updated center (mean).,3794,"lon=136.31031944400002, lat=34.89754166625"
✅ UPDATED in military_events table,4394,"lon=-4.6813190686, lat=41.088975073200004"
fit_descendant_coords updated center (mean).,4394,"lon=-4.6813190686, lat=41.088975073200004"
✅ UPDATED in military_events table,4422,"lon=8.6236435104, lat=47.3309153996"
fit_descendant_coords updated center (mean).,4422,"lon=8.6236435104, lat=47.3309153996"
✅ UPDATED in military_events table,4573,"lon=16.3532676888, lat=48.2692722226"
fit_descendant_coords updated center (mean).,4573,"lon=16.3532676888, lat=48.2692722226"
✅ UPDATED in military_events table,5468,"lon=32.8410050066, lat=54.3308229116"
fit_descendant_coords updated center (mean).,5468,"lon=32.8410050066, lat=54.3308229116"
✅ UPDATED in military_events table,5592,"lon=-5.0405809779999995, lat=36.953330621999996"
fit_descendant_coords updated center (mean).,5592,"lon=-5.0405809779999995, lat=36.953330621999996"
✅ UPDATED in military_events table,5603,"lon=98.9004444442, lat=14.8362777776"
fit_descendant_coords updated center (mean).,5603,"lon=98.9004444442, lat=14.8362777776"
✅ UPDATED in military_events table,5633,"lon=65.5107409554, lat=31.346494155400002"
fit_descendant_coords updated center (mean).,5633,"lon=65.5107409554, lat=31.346494155400002"
✅ UPDATED in military_events table,5697,"lon=73.107407407, lat=57.947685183666664"
fit_descendant_coords updated center (mean).,5697,"lon=73.107407407, lat=57.947685183666664"
✅ UPDATED in military_events table,5809,"lon=-108.5127414176, lat=35.970887182"
fit_descendant_coords updated center (mean).,5809,"lon=-108.5127414176, lat=35.970887182"
✅ UPDATED in military_events table,5868,"lon=-68.6840626115, lat=44.207694445499996"
fit_descendant_coords updated center (mean).,5868,"lon=-68.6840626115, lat=44.207694445499996"
✅ UPDATED in military_events table,6003,"lon=-121.47627, lat=41.837984"
fit_descendant_coords updated center (mean).,6003,"lon=-121.47627, lat=41.837984"
✅ UPDATED in military_events table,6718,"lon=45.815852777399996, lat=38.665895555199995"
fit_descendant_coords updated center (mean).,6718,"lon=45.815852777399996, lat=38.665895555199995"
✅ UPDATED in military_events table,6732,"lon=9.266473555400001, lat=42.545301111"
fit_descendant_coords updated center (mean).,6732,"lon=9.266473555400001, lat=42.545301111"
✅ UPDATED in military_events table,7014,"lon=14.420166667200002, lat=19.563333334"
fit_descendant_coords updated center (mean).,7014,"lon=14.420166667200002, lat=19.563333334"
✅ UPDATED in military_events table,7034,"lon=-69.7685999998, lat=42.651533333"
fit_descendant_coords updated center (mean).,7034,"lon=-69.7685999998, lat=42.651533333"
✅ UPDATED in military_events table,7048,"lon=78.825232111, lat=12.2157572776"
fit_descendant_coords updated center (mean).,7048,"lon=78.825232111, lat=12.2157572776"
✅ UPDATED in military_events table,7558,"lon=8.835759999999999, lat=45.881155"
fit_descendant_coords updated center (mean).,7558,"lon=8.835759999999999, lat=45.881155"
✅ UPDATED in military_events table,7706,"lon=-1.3386724443999998, lat=43.0891883332"
fit_descendant_coords updated center (mean).,7706,"lon=-1.3386724443999998, lat=43.0891883332"
✅ UPDATED in military_events table,7952,"lon=3.682222222, lat=48.41375"
fit_descendant_coords updated center (mean).,7952,"lon=3.682222222, lat=48.41375"
✅ UPDATED in military_events table,9300,"lon=5.140379866599999, lat=50.9453833332"
fit_descendant_coords updated center (mean).,9300,"lon=5.140379866599999, lat=50.9453833332"
✅ UPDATED in military_events table,9328,"lon=35.3432722216, lat=35.700676110799996"
fit_descendant_coords updated center (mean).,9328,"lon=35.3432722216, lat=35.700676110799996"
✅ UPDATED in military_events table,9611,"lon=75.072826666, lat=30.949033266000004"
fit_descendant_coords updated center (mean).,9611,"lon=75.072826666, lat=30.949033266000004"
✅ UPDATED in military_events table,9627,"lon=-68.24434511119999, lat=43.5115535554"
fit_descendant_coords updated center (mean).,9627,"lon=-68.24434511119999, lat=43.5115535554"
✅ UPDATED in military_events table,10526,"lon=139.9273526888, lat=37.3163698662"
fit_descendant_coords updated center (mean).,10526,"lon=139.9273526888, lat=37.3163698662"
✅ UPDATED in military_events table,10640,"lon=40.471722222, lat=9.190556222000001"
fit_descendant_coords updated center (mean).,10640,"lon=40.471722222, lat=9.190556222000001"
fit_descendant_coords skipped.,10733,No valid descendant coordinates found.
✅ UPDATED in military_events table,11095,"lon=108.48960324, lat=31.25765764"
fit_descendant_coords updated center (mean).,11095,"lon=108.48960324, lat=31.25765764"
✅ UPDATED in military_events table,11280,"lon=15.130583110999998, lat=43.69304844420001"
fit_descendant_coords updated center (mean).,11280,"lon=15.130583110999998, lat=43.69304844420001"
✅ UPDATED in military_events table,11317,"lon=3.6940539992000003, lat=49.9421733326"
fit_descendant_coords updated center (mean).,11317,"lon=3.6940539992000003, lat=49.9421733326"
✅ UPDATED in military_events table,11698,"lon=11.550244255, lat=46.329616112"
fit_descendant_coords updated center (mean).,11698,"lon=11.550244255, lat=46.329616112"
✅ UPDATED in military_events table,11891,"lon=134.467172, lat=55.409349999999996"
fit_descendant_coords updated center (mean).,11891,"lon=134.467172, lat=55.409349999999996"
✅ UPDATED in military_events table,12006,"lon=13.3738888882, lat=52.516833332800005"
fit_descendant_coords updated center (mean).,12006,"lon=13.3738888882, lat=52.516833332800005"
✅ UPDATED in military_events table,12070,"lon=43.109384444199996, lat=40.440515333"
fit_descendant_coords updated center (mean).,12070,"lon=43.109384444199996, lat=40.440515333"
✅ UPDATED in military_events table,12079,"lon=36.2159444438, lat=34.4359444452"
fit_descendant_coords updated center (mean).,12079,"lon=36.2159444438, lat=34.4359444452"
✅ UPDATED in military_events table,12228,"lon=113.82040844420001, lat=32.7256171108"
fit_descendant_coords updated center (mean).,12228,"lon=113.82040844420001, lat=32.7256171108"
✅ UPDATED in military_events table,12712,"lon=96.3847903998, lat=20.0265097998"
fit_descendant_coords updated center (mean).,12712,"lon=96.3847903998, lat=20.0265097998"
✅ UPDATED in military_events table,12852,"lon=-3.0, lat=48.0"
fit_descendant_coords updated center (mean).,12852,"lon=-3.0, lat=48.0"
✅ UPDATED in military_events table,13256,"lon=20.1709999998, lat=44.2325555554"
fit_descendant_coords updated center (mean).,13256,"lon=20.1709999998, lat=44.2325555554"
✅ UPDATED in military_events table,13422,"lon=139.7565473885, lat=35.723129222000004"
fit_descendant_coords updated center (mean).,13422,"lon=139.7565473885, lat=35.723129222000004"
✅ UPDATED in military_events table,13644,"lon=-6.023527777599999, lat=33.557944445000004"
fit_descendant_coords updated center (mean).,13644,"lon=-6.023527777599999, lat=33.557944445000004"
✅ UPDATED in military_events table,13910,"lon=22.225778888400004, lat=38.9167527774"
fit_descendant_coords updated center (mean).,13910,"lon=22.225778888400004, lat=38.9167527774"
✅ UPDATED in military_events table,14541,"lon=73.7001386, lat=26.876588400000003"
fit_descendant_coords updated center (mean).,14541,"lon=73.7001386, lat=26.876588400000003"
✅ UPDATED in military_events table,14572,"lon=106.3223895998, lat=22.094281799999997"
fit_descendant_coords updated center (mean).,14572,"lon=106.3223895998, lat=22.094281799999997"
✅ UPDATED in military_events table,15136,"lon=50.547822221800004, lat=34.198591110799995"
fit_descendant_coords updated center (mean).,15136,"lon=50.547822221800004, lat=34.198591110799995"
✅ UPDATED in military_events table,15151,"lon=31.999333244400002, lat=0.02083339999999998"
fit_descendant_coords updated center (mean).,15151,"lon=31.999333244400002, lat=0.02083339999999998"
✅ UPDATED in military_events table,15157,"lon=53.454679999999996, lat=34.1558755552"
fit_descendant_coords updated center (mean).,15157,"lon=53.454679999999996, lat=34.1558755552"
✅ UPDATED in military_events table,15741,"lon=22.596829955400004, lat=-4.5639763332"
fit_descendant_coords updated center (mean).,15741,"lon=22.596829955400004, lat=-4.5639763332"
✅ UPDATED in military_events table,16033,"lon=7.6127222222, lat=6.619777778000002"
fit_descendant_coords updated center (mean).,16033,"lon=7.6127222222, lat=6.619777778000002"
✅ UPDATED in military_events table,16081,"lon=33.78814, lat=44.97880000000001"
fit_descendant_coords updated center (mean).,16081,"lon=33.78814, lat=44.97880000000001"
✅ UPDATED in military_events table,16449,"lon=17.0, lat=30.666666666666668"
